"","X","acc","accuracy","average_response_time","avg_rt","background","basic","bidi","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instructions","correct_Respond","correct_Respond0","correct_end_of_practice","correct_response","count_Blank","count_Blank0","count_Cue","count_Cue0","count_Experiment","count_Feedback","count_Feedback0","count_Fix","count_Fix0","count_Instructions","count_Logg","count_Respond","count_Respond0","count_Show","count_Show0","count_end_of_experiment","count_end_of_practice","count_experimental_loop","count_experimental_trials","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_4","count_practice_loop","count_practice_trials","count_read_table","count_trial_list","cue","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","image","imagename","imgID","imgName","keyboard_backend","live_row","live_row_experimental_loop","live_row_practice_loop","logfile","match","matching","mouse_backend","movable","num","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_Instructions","response_Respond","response_Respond0","response_end_of_experiment","response_end_of_practice","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_2","response_new_sketchpad_3","response_new_sketchpad_4","response_time","response_time_Instructions","response_time_Respond","response_time_Respond0","response_time_end_of_experiment","response_time_end_of_practice","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_2","response_time_new_sketchpad_3","response_time_new_sketchpad_4","rotation","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","sub","subject_nr","subject_parity","subordinate","superordinate","time_Blank","time_Blank0","time_Cue","time_Cue0","time_Experiment","time_Feedback","time_Feedback0","time_Fix","time_Fix0","time_Instructions","time_Logg","time_Respond","time_Respond0","time_Show","time_Show0","time_end_of_experiment","time_end_of_practice","time_experimental_loop","time_experimental_trials","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_4","time_practice_loop","time_practice_trials","time_read_table","time_trial_list","title","total_correct","total_response_time","total_responses","trial","trialNum","uniform_coordinates","width"
"49",49,96.1538461538,96.1538461538,703.269230769,703.269230769,"#7d7d7d","Auto","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"m",48,2,48,2,0,48,2,48,2,0,48,48,2,48,2,0,0,0,48,NA,NA,NA,NA,NA,0,2,0,48,"Sessel","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","087_Auto_Panzer",87,"087_Auto_Panzer_300","legacy",48,48,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","mismatch","mismatch","legacy",0,87,"Jazzy James","3.1.6","no",0,"m","space","m","m",NA,"space",NA,NA,NA,NA,NA,663,104487,663,651,NA,63087,NA,NA,NA,NA,NA,300,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Panzer","Fahrzeug",342212,114809,340711,113308,1464,282282,NA,340210,112807,1466,343376,342713,115310,342713,115310,NA,115970,179057,340208,NA,NA,NA,NA,NA,105954,112806,1465,340208,"ViewpointInvarianceExp1",50,36570,52,48,49,"yes",1024
"50",50,96.2264150943,96.2264150943,700.716981132,700.716981132,"#7d7d7d","Ventilator","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"m",49,2,49,2,0,49,2,49,2,0,49,49,2,49,2,0,0,0,49,NA,NA,NA,NA,NA,0,2,0,49,"Sitzbank","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","084_Ventilator_Tischventilator",84,"084_Ventilator_Tischventilator_120","legacy",49,49,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","mismatch","mismatch","legacy",1,84,"Jazzy James","3.1.6","no",0,"m","space","m","m",NA,"space",NA,NA,NA,NA,NA,568,104487,568,651,NA,63087,NA,NA,NA,NA,NA,120,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Tischventilator","Geraet",345498,114809,343997,113308,1464,282282,NA,343496,112807,1466,346568,345999,115310,345999,115310,NA,115970,179057,343494,NA,NA,NA,NA,NA,105954,112806,1465,343495,"ViewpointInvarianceExp1",51,37138,53,49,50,"yes",1024
"51",51,96.2962962963,96.2962962963,698.944444444,698.944444444,"#7d7d7d","Glas","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"c",50,2,50,2,0,50,2,50,2,0,50,50,2,50,2,0,0,0,50,NA,NA,NA,NA,NA,0,2,0,50,"Glas","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","023_Glas_Sektglas",23,"023_Glas_Sektglas_60","legacy",50,50,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","match","mismatch","legacy",1,23,"Jazzy James","3.1.6","no",0,"c","space","c","m",NA,"space",NA,NA,NA,NA,NA,605,104487,605,651,NA,63087,NA,NA,NA,NA,NA,60,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Sektglas","Trinkgefaess",348670,114809,347169,113308,1464,282282,NA,346668,112807,1466,349776,349171,115310,349171,115310,NA,115970,179057,346667,NA,NA,NA,NA,NA,105954,112806,1465,346667,"ViewpointInvarianceExp1",52,37743,54,50,51,"yes",1024
"52",52,96.3636363636,96.3636363636,703.236363636,703.236363636,"#7d7d7d","Eimer","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"c",51,2,51,2,0,51,2,51,2,0,51,51,2,51,2,0,0,0,51,NA,NA,NA,NA,NA,0,2,0,51,"Eimer","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","089_Eimer_Muelleimer",89,"089_Eimer_Muelleimer_180","legacy",51,51,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","match","mismatch","legacy",1,89,"Jazzy James","3.1.6","no",0,"c","space","c","m",NA,"space",NA,NA,NA,NA,NA,935,104487,935,651,NA,63087,NA,NA,NA,NA,NA,180,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Muelleimer","Behaelter",351859,114809,350358,113308,1464,282282,NA,349857,112807,1466,353296,352360,115310,352360,115310,NA,115970,179057,349856,NA,NA,NA,NA,NA,105954,112806,1465,349856,"ViewpointInvarianceExp1",53,38678,55,51,52,"yes",1024
"53",53,96.4285714286,96.4285714286,701.428571429,701.428571429,"#7d7d7d","Blume","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"c",52,2,52,2,0,52,2,52,2,0,52,52,2,52,2,0,0,0,52,NA,NA,NA,NA,NA,0,2,0,52,"Blume","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","013_Blume_Rosen",13,"013_Blume_Rosen_120","legacy",52,52,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","match","mismatch","legacy",1,13,"Jazzy James","3.1.6","no",0,"c","space","c","m",NA,"space",NA,NA,NA,NA,NA,602,104487,602,651,NA,63087,NA,NA,NA,NA,NA,120,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Rosen","Pflanze",355416,114809,353915,113308,1464,282282,NA,353414,112807,1466,356520,355917,115310,355917,115310,NA,115970,179057,353413,NA,NA,NA,NA,NA,105954,112806,1465,353413,"ViewpointInvarianceExp1",54,39280,56,52,53,"yes",1024
"54",54,96.4912280702,96.4912280702,718.350877193,718.350877193,"#7d7d7d","Sofa","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"m",53,2,53,2,0,53,2,53,2,0,53,53,2,53,2,0,0,0,53,NA,NA,NA,NA,NA,0,2,0,53,"Mixer","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","063_Sofa_Ecksofa",63,"063_Sofa_Ecksofa_180","legacy",53,53,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","mismatch","mismatch","legacy",0,63,"Jazzy James","3.1.6","no",0,"m","space","m","m",NA,"space",NA,NA,NA,NA,NA,1666,104487,1666,651,NA,63087,NA,NA,NA,NA,NA,180,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Ecksofa","Moebel",358617,114809,357116,113308,1464,282282,NA,356615,112807,1466,360785,359118,115310,359118,115310,NA,115970,179057,356614,NA,NA,NA,NA,NA,105954,112806,1465,356614,"ViewpointInvarianceExp1",55,40946,57,53,54,"yes",1024
"55",55,96.5517241379,96.5517241379,718.448275862,718.448275862,"#7d7d7d","Kaffeemaschine","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"m",54,2,54,2,0,54,2,54,2,0,54,54,2,54,2,0,0,0,54,NA,NA,NA,NA,NA,0,2,0,54,"Klavier","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","035_Kaffeemaschine_Espressomaschine",35,"035_Kaffeemaschine_Espressomaschine_120","legacy",54,54,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","mismatch","mismatch","legacy",0,35,"Jazzy James","3.1.6","no",0,"m","space","m","m",NA,"space",NA,NA,NA,NA,NA,724,104487,724,651,NA,63087,NA,NA,NA,NA,NA,120,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Espressomaschine","Geraet",362887,114809,361386,113308,1464,282282,NA,360885,112807,1466,364112,363388,115310,363388,115310,NA,115970,179057,360883,NA,NA,NA,NA,NA,105954,112806,1465,360883,"ViewpointInvarianceExp1",56,41670,58,54,55,"yes",1024
"56",56,96.6101694915,96.6101694915,715.152542373,715.152542373,"#7d7d7d","Blume","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"m",55,2,55,2,0,55,2,55,2,0,55,55,2,55,2,0,0,0,55,NA,NA,NA,NA,NA,0,2,0,55,"Kaffeemaschine","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","010_Blume_Gaenseblume",10,"010_Blume_Gaenseblume_120","legacy",55,55,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","mismatch","mismatch","legacy",1,10,"Jazzy James","3.1.6","no",0,"m","space","m","m",NA,"space",NA,NA,NA,NA,NA,524,104487,524,651,NA,63087,NA,NA,NA,NA,NA,120,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Gaenseblume","Pflanze",366215,114809,364714,113308,1464,282282,NA,364213,112807,1466,367241,366716,115310,366716,115310,NA,115970,179057,364211,NA,NA,NA,NA,NA,105954,112806,1465,364212,"ViewpointInvarianceExp1",57,42194,59,55,56,"yes",1024
"57",57,96.6666666667,96.6666666667,711.85,711.85,"#7d7d7d","Besteck","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"m",56,2,56,2,0,56,2,56,2,0,56,56,2,56,2,0,0,0,56,NA,NA,NA,NA,NA,0,2,0,56,"Nuss","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","097_Besteck_Gabel",97,"097_Besteck_Gabel_120","legacy",56,56,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","mismatch","mismatch","legacy",1,97,"Jazzy James","3.1.6","no",0,"m","space","m","m",NA,"space",NA,NA,NA,NA,NA,517,104487,517,651,NA,63087,NA,NA,NA,NA,NA,120,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Gabel","Werkzeug",369349,114809,367848,113308,1464,282282,NA,367347,112807,1466,370368,369850,115310,369850,115310,NA,115970,179057,367345,NA,NA,NA,NA,NA,105954,112806,1465,367345,"ViewpointInvarianceExp1",58,42711,60,56,57,"yes",1024
"58",58,96.7213114754,96.7213114754,713.442622951,713.442622951,"#7d7d7d","Toaster","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"c",57,2,57,2,0,57,2,57,2,0,57,57,2,57,2,0,0,0,57,NA,NA,NA,NA,NA,0,2,0,57,"Toaster","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","038_Toaster_2ScheibenToaster",38,"038_Toaster_2ScheibenToaster_240","legacy",57,57,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","match","mismatch","legacy",1,38,"Jazzy James","3.1.6","no",0,"c","space","c","m",NA,"space",NA,NA,NA,NA,NA,809,104487,809,651,NA,63087,NA,NA,NA,NA,NA,240,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","2_Scheiben_Toaster","Geraet",372505,114809,371004,113308,1464,282282,NA,370503,112807,1466,373816,373006,115310,373006,115310,NA,115970,179057,370502,NA,NA,NA,NA,NA,105954,112806,1465,370502,"ViewpointInvarianceExp1",59,43520,61,57,58,"yes",1024
"59",59,96.7741935484,96.7741935484,708.903225806,708.903225806,"#7d7d7d","Nuss","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"c",58,2,58,2,0,58,2,58,2,0,58,58,2,58,2,0,0,0,58,NA,NA,NA,NA,NA,0,2,0,58,"Nuss","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","048_Nuss_Mandel",48,"048_Nuss_Mandel_120","legacy",58,58,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","match","mismatch","legacy",1,48,"Jazzy James","3.1.6","no",0,"c","space","c","m",NA,"space",NA,NA,NA,NA,NA,432,104487,432,651,NA,63087,NA,NA,NA,NA,NA,120,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Mandel","Nahrung",375930,114809,374429,113308,1464,282282,NA,373928,112807,1466,376864,376431,115310,376431,115310,NA,115970,179057,373927,NA,NA,NA,NA,NA,105954,112806,1465,373927,"ViewpointInvarianceExp1",60,43952,62,58,59,"yes",1024
"60",60,95.2380952381,95.2380952381,705.396825397,705.396825397,"#7d7d7d","Seife","no",1,"legacy","legacy","legacy",0,"uniform",0,"undefined",0,1,0,"c",59,2,59,2,0,59,2,59,2,0,59,59,2,59,2,0,0,0,59,NA,NA,NA,NA,NA,0,2,0,59,"Seife","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","056_Seife_Fluessigseife",56,"056_Seife_Fluessigseife_180","legacy",59,59,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","match","mismatch","legacy",1,56,"Jazzy James","3.1.6","no",0,"m","space","m","m",NA,"space",NA,NA,NA,NA,NA,488,104487,488,651,NA,63087,NA,NA,NA,NA,NA,180,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Fluessigseife","Reinigungsmittel",378962,114809,377461,113308,1464,379953,NA,376960,112807,1466,380703,379463,115310,379463,115310,NA,115970,179057,376958,NA,NA,NA,NA,NA,105954,112806,1465,376958,"ViewpointInvarianceExp1",60,44440,63,59,60,"yes",1024
"61",61,95.3125,95.3125,703.703125,703.703125,"#7d7d7d","Kamera","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"m",60,2,60,2,0,60,2,60,2,0,60,60,2,60,2,0,0,0,60,NA,NA,NA,NA,NA,0,2,0,60,"Stuhl","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","027_Kamera_Spiegelreflexkamera",27,"027_Kamera_Spiegelreflexkamera_240","legacy",60,60,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","mismatch","mismatch","legacy",1,27,"Jazzy James","3.1.6","no",0,"m","space","m","m",NA,"space",NA,NA,NA,NA,NA,597,104487,597,651,NA,63087,NA,NA,NA,NA,NA,240,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Spiegelreflexkamera","Geraet",382829,114809,381328,113308,1464,379953,NA,380827,112807,1466,383928,383330,115310,383330,115310,NA,115970,179057,380825,NA,NA,NA,NA,NA,105954,112806,1465,380825,"ViewpointInvarianceExp1",61,45037,64,60,61,"yes",1024
"62",62,95.3846153846,95.3846153846,705.676923077,705.676923077,"#7d7d7d","Stuhl","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"m",61,2,61,2,0,61,2,61,2,0,61,61,2,61,2,0,0,0,61,NA,NA,NA,NA,NA,0,2,0,61,"Computer","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","071_Stuhl_Schreibtischstuhl",71,"071_Stuhl_Schreibtischstuhl_120","legacy",61,61,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","mismatch","mismatch","legacy",1,71,"Jazzy James","3.1.6","no",0,"m","space","m","m",NA,"space",NA,NA,NA,NA,NA,832,104487,832,651,NA,63087,NA,NA,NA,NA,NA,120,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Schreibtischstuhl","Moebel",386042,114809,384541,113308,1464,379953,NA,384040,112807,1466,387376,386543,115310,386543,115310,NA,115970,179057,384039,NA,NA,NA,NA,NA,105954,112806,1465,384039,"ViewpointInvarianceExp1",62,45869,65,61,62,"yes",1024
"63",63,95.4545454545,95.4545454545,702.818181818,702.818181818,"#7d7d7d","Blume","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"c",62,2,62,2,0,62,2,62,2,0,62,62,2,62,2,0,0,0,62,NA,NA,NA,NA,NA,0,2,0,62,"Blume","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","015_Blume_Tulpen",15,"015_Blume_Tulpen_300","legacy",62,62,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","match","mismatch","legacy",1,15,"Jazzy James","3.1.6","no",0,"c","space","c","m",NA,"space",NA,NA,NA,NA,NA,517,104487,517,651,NA,63087,NA,NA,NA,NA,NA,300,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Tulpen","Pflanze",389493,114809,387992,113308,1464,379953,NA,387491,112807,1466,390512,389994,115310,389994,115310,NA,115970,179057,387489,NA,NA,NA,NA,NA,105954,112806,1465,387490,"ViewpointInvarianceExp1",63,46386,66,62,63,"yes",1024
"64",64,95.5223880597,95.5223880597,701.268656716,701.268656716,"#7d7d7d","Sitzbank","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"c",63,2,63,2,0,63,2,63,2,0,63,63,2,63,2,0,0,0,63,NA,NA,NA,NA,NA,0,2,0,63,"Sitzbank","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","058_Sitzbank_Holzbank_mit_Lehne",58,"058_Sitzbank_Holzbank_mit_Lehne_180","legacy",63,63,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","match","mismatch","legacy",0,58,"Jazzy James","3.1.6","no",0,"c","space","c","m",NA,"space",NA,NA,NA,NA,NA,599,104487,599,651,NA,63087,NA,NA,NA,NA,NA,180,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Holzbank_mit_Lehne","Moebel",392604,114809,391103,113308,1464,379953,NA,390602,112807,1466,393704,393105,115310,393105,115310,NA,115970,179057,390600,NA,NA,NA,NA,NA,105954,112806,1465,390600,"ViewpointInvarianceExp1",64,46985,67,63,64,"yes",1024
"65",65,95.5882352941,95.5882352941,698.308823529,698.308823529,"#7d7d7d","Telefon","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"m",64,2,64,2,0,64,2,64,2,0,64,64,2,64,2,0,0,0,64,NA,NA,NA,NA,NA,0,2,0,64,"Seife","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","074_Telefon_Smartphone",74,"074_Telefon_Smartphone_60","legacy",64,64,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","mismatch","mismatch","legacy",1,74,"Jazzy James","3.1.6","no",0,"m","space","m","m",NA,"space",NA,NA,NA,NA,NA,500,104487,500,651,NA,63087,NA,NA,NA,NA,NA,60,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Smartphone","Geraet",395806,114809,394305,113308,1464,379953,NA,393804,112807,1466,396808,396307,115310,396307,115310,NA,115970,179057,393803,NA,NA,NA,NA,NA,105954,112806,1465,393803,"ViewpointInvarianceExp1",65,47485,68,64,65,"yes",1024
"66",66,95.652173913,95.652173913,699.333333333,699.333333333,"#7d7d7d","Gitarre","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"m",65,2,65,2,0,65,2,65,2,0,65,65,2,65,2,0,0,0,65,NA,NA,NA,NA,NA,0,2,0,65,"Ventilator","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","022_Gitarre_Elektrogitarre",22,"022_Gitarre_Elektrogitarre_0","legacy",65,65,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","mismatch","mismatch","legacy",1,22,"Jazzy James","3.1.6","no",0,"m","space","m","m",NA,"space",NA,NA,NA,NA,NA,769,104487,769,651,NA,63087,NA,NA,NA,NA,NA,0,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Elektrogitarre","Instrument",398889,114809,397388,113308,1464,379953,NA,396887,112807,1466,400160,399390,115310,399390,115310,NA,115970,179057,396886,NA,NA,NA,NA,NA,105954,112806,1465,396886,"ViewpointInvarianceExp1",66,48254,69,65,66,"yes",1024
"67",67,95.7142857143,95.7142857143,696.528571429,696.528571429,"#7d7d7d","Computer","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"m",66,2,66,2,0,66,2,66,2,0,66,66,2,66,2,0,0,0,66,NA,NA,NA,NA,NA,0,2,0,66,"Sessel","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","018_Computer_Tablet",18,"018_Computer_Tablet_180","legacy",66,66,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","mismatch","mismatch","legacy",1,18,"Jazzy James","3.1.6","no",0,"m","space","m","m",NA,"space",NA,NA,NA,NA,NA,503,104487,503,651,NA,63087,NA,NA,NA,NA,NA,180,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Tablet","Geraet",402275,114809,400774,113308,1464,379953,NA,400273,112807,1466,403280,402776,115310,402776,115310,NA,115970,179057,400272,NA,NA,NA,NA,NA,105954,112806,1465,400272,"ViewpointInvarianceExp1",67,48757,70,66,67,"yes",1024
"68",68,95.7746478873,95.7746478873,697.126760563,697.126760563,"#7d7d7d","Telefon","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"c",67,2,67,2,0,67,2,67,2,0,67,67,2,67,2,0,0,0,67,NA,NA,NA,NA,NA,0,2,0,67,"Telefon","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","073_Telefon_Schnurtelefon",73,"073_Telefon_Schnurtelefon_120","legacy",67,67,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","match","mismatch","legacy",1,73,"Jazzy James","3.1.6","no",0,"c","space","c","m",NA,"space",NA,NA,NA,NA,NA,739,104487,739,651,NA,63087,NA,NA,NA,NA,NA,120,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Schnurtelefon","Geraet",405383,114809,403882,113308,1464,379953,NA,403381,112807,1466,406624,405884,115310,405884,115310,NA,115970,179057,403380,NA,NA,NA,NA,NA,105954,112806,1465,403380,"ViewpointInvarianceExp1",68,49496,71,67,68,"yes",1024
"69",69,95.8333333333,95.8333333333,698.430555556,698.430555556,"#7d7d7d","Sitzbank","no",1,"legacy","legacy","legacy",0,"uniform",1,"undefined",1,1,0,"c",68,2,68,2,0,68,2,68,2,0,68,68,2,68,2,0,0,0,68,NA,NA,NA,NA,NA,0,2,0,68,"Sitzbank","03/24/18 18:20:44","The main experiment item","yes","ViewpointInvarianceExp1.osexp","C:\Users\Admin\Desktop\ViewpointInvarianceExp1_Kallmayer","no","mono","no",18,"no","white","no","yes",768,"Hammer","061_Sitzbank_Baumbank",61,"061_Sitzbank_Baumbank_180","legacy",68,68,2,"C:/Users/Admin/Desktop/ViewpointInvarianceExp1_Kallmayer/Rohdaten/12.csv","match","mismatch","legacy",0,61,"Jazzy James","3.1.6","no",0,"c","space","c","m",NA,"space",NA,NA,NA,NA,NA,791,104487,791,651,NA,63087,NA,NA,NA,NA,NA,180,2,"legacy",1024,2,48000,-16,"Experiment",12,12,"even","Baumbank","Moebel",408715,114809,407214,113308,1464,379953,NA,406713,112807,1466,410008,409216,115310,409216,115310,NA,115970,179057,406712,NA,NA,NA,NA,NA,105954,112806,1465,406712,"ViewpointInvarianceExp1",69,50287,72,68,69,"yes",1024
